Time,Angle_rad,Center_X,Center_Y,Confidence
212.51,-0.153517825,280.9474,494.2713,1
212.515,-0.15411762,279.7027,494.3122,1
212.52,-0.155397729,277.0466,493.4927,1
212.525,-0.156940166,273.8469,493.4316,1
212.53,-0.158002646,271.6433,493.0304,1
212.535,-0.158996774,269.5818,492.3859,1
212.54,-0.159203335,269.1535,492.2602,1
212.545,-0.160058831,267.3798,491.7528,1
212.55,-0.160763207,265.9196,491.4297,1
212.555,-0.161302614,264.8015,491.3517,1
212.56,-0.161797583,263.7756,491.1014,1
212.565,-0.161602901,264.1791,491.9179,1
212.57,-0.162878461,261.5356,490.7868,1
212.575,-0.163125739,261.0232,490.7231,1
212.58,-0.163369069,260.519,490.605,1
212.585,-0.16355015,260.1438,490.6869,1
212.59,-0.163690307,259.8534,490.5769,1
212.595,-0.163689921,259.8542,490.3835,1
212.6,-0.163712316,259.8078,490.463,1
212.605,-0.163611348,260.017,490.5836,1
212.61,-0.163266949,260.7306,490.6044,1
212.615,-0.162901432,261.488,490.6115,1
212.62,-0.161937508,263.4856,491.3723,1
212.625,-0.161544135,264.3009,491.8896,1
212.63,-0.162214133,262.9123,491.3998,1
212.635,-0.161658,264.0649,491.8677,1
212.64,-0.1608649,265.7088,491.4381,1
212.645,-0.160052415,267.3931,491.8877,1
212.65,-0.159159881,269.2436,491.9629,1
212.655,-0.158764612,270.0632,492.9716,1
212.66,-0.158050287,271.5445,493.3318,1
212.665,-0.156814673,274.1072,493.2889,1
212.67,-0.15633972,275.0924,493.5497,1
212.675,-0.155155433,277.5493,493.8997,1
212.68,-0.15389778,280.1589,493.7826,1
212.685,-0.152577548,282.8989,494.5236,1
212.69,-0.151299009,285.5529,495.2141,1
212.695,-0.150273179,287.6827,495.8128,1
212.7,-0.14855778,291.2449,496.5161,1
212.705,-0.147251952,293.9572,496.5088,1
212.71,-0.145789135,296.9962,496.8104,1
212.715,-0.144151047,300.4001,497.4981,1
212.72,-0.142560685,303.7056,498.3806,1
212.725,-0.140924418,307.1073,499.0319,1
212.73,-0.139268384,310.5509,498.7724,1
212.735,-0.137298916,314.6473,499.5809,1
212.74,-0.135269527,318.8695,500.8513,1
212.745,-0.133786557,321.9556,500.9963,1
212.75,-0.13175232,326.1899,500.9748,1
212.755,-0.129875907,330.0967,501.416,1
212.76,-0.127504631,335.0352,501.7127,1
212.765,-0.125813704,338.5577,502.1947,1
212.77,-0.123170438,344.0656,503.047,1
212.775,-0.120829658,348.9447,502.8673,1
212.78,-0.119309426,352.1142,504.1313,1
212.785,-0.11685409,357.2345,504.3921,1
212.79,-0.114029527,363.1266,504.2769,1
212.795,-0.111561845,368.2758,505.4208,1
212.8,-0.10929451,373.0082,505.5621,1
212.805,-0.106230545,379.4052,506.2586,1
212.81,-0.104128978,383.7941,507.6482,1
212.815,-0.100435531,391.5098,507.9912,1
212.82,-0.09884373,394.836,508.16,1
212.825,-0.096204427,400.3522,509.2206,1
212.83,-0.092373312,408.3618,509.9786,1
212.835,-0.090241813,412.8193,510.2661,1
212.84,-0.087546551,418.457,510.441,1
212.845,-0.084480835,424.8712,510.6084,1
212.85,-0.08192743,430.2148,511.7596,1
212.855,-0.078858564,436.6386,512.6421,1
212.86,-0.075872441,442.8907,512.8781,1
212.865,-0.073120092,448.6546,513.81,1
212.87,-0.069872508,455.4571,513.4221,1
212.875,-0.066524008,462.4726,515.1548,1
212.88,-0.063718059,468.3526,514.8122,1
212.885,-0.060550374,474.9919,514.8988,1
212.89,-0.0576733,481.0232,515.576,1
212.895,-0.054393628,487.8997,515.0649,1
212.9,-0.051313563,494.3588,514.9167,1
212.905,-0.048033611,501.2382,515.4109,1
212.91,-0.044858376,507.899,515.8351,1
212.915,-0.041649612,514.6311,516.8936,1
212.92,-0.038164073,521.9449,516.6428,1
212.925,-0.034929388,528.7332,517.8856,1
212.93,-0.031706789,535.4969,516.8602,1
212.935,-0.028561931,542.0981,516.9779,1
212.94,-0.025281074,548.9854,517.2217,1
212.945,-0.022149335,555.5602,517.5005,1
212.95,-0.018748098,562.7013,517.9703,1
212.955,-0.015321076,569.897,517.9138,1
212.96,-0.011440202,578.0461,518.1453,1
212.965,-0.008464053,584.2957,517.9962,1
212.97,-0.00512288,591.312,517.7065,1
212.975,-0.001613905,598.6808,517.5651,1
212.98,0.001717096,605.6759,517.6829,1
212.985,0.005066498,612.7096,517.4465,1
212.99,0.008443053,619.8002,517.8202,1
212.995,0.011538018,626.2993,517.7586,1
213,0.014963511,633.4922,518.2477,1
213.005,0.018310356,640.5196,517.3898,1
213.01,0.021901084,648.0586,517.179,1
213.015,0.025560831,655.7419,517.877,1
213.02,0.028628672,662.182,516.9122,1
213.025,0.032343734,669.98,516.4847,1
213.03,0.03491638,675.3795,516.5933,1
213.035,0.038775001,683.4771,516.16,1
213.04,0.041707281,689.6299,515.8096,1
213.045,0.045346158,697.2643,515.1001,1
213.05,0.047825039,702.4643,514.1384,1
213.055,0.051200033,709.5431,513.608,1
213.06,0.055128873,717.782,513.9102,1
213.065,0.058019975,723.8436,513.7996,1
213.07,0.061313075,730.7468,513.1429,1
213.075,0.06406763,736.52,512.9139,1
213.08,0.067595989,743.9135,511.8645,1
213.085,0.070448401,749.8893,511.5412,1
213.09,0.073232583,755.721,510.6574,1
213.095,0.076673054,762.9257,510.3004,1
213.1,0.07937155,768.5753,510.479,1
213.105,0.082505095,775.1342,509.4041,1
213.11,0.085131698,780.6307,508.3723,1
213.115,0.088494124,787.6652,508.0361,1
213.12,0.090971951,792.8477,507.8626,1
213.125,0.093532889,798.2028,506.1879,1
213.13,0.096552662,804.5157,505.5564,1
213.135,0.099709469,811.1131,505.2554,1
213.14,0.102689862,817.3399,505.0497,1
213.145,0.104784839,821.7157,505.1217,1
213.15,0.107252504,826.8687,503.9208,1
213.155,0.110501554,833.6513,503.0621,1
213.16,0.112355864,837.5212,502.3579,1
213.165,0.114608784,842.2219,501.9783,1
213.17,0.117208035,847.6437,501.2875,1
213.175,0.119648606,852.733,500.1861,1
213.18,0.121948654,857.5279,500.316,1
213.185,0.124141327,862.0977,498.6638,1
213.19,0.127042944,868.1431,498.5829,1
213.195,0.129566497,873.399,497.1365,1
213.2,0.13113048,876.6555,496.6442,1
213.205,0.133117224,880.7913,496.5615,1
213.21,0.135368479,885.4764,495.8482,1
213.215,0.137277476,889.4481,495.4034,1
213.22,0.139257276,893.566,494.6174,1
213.225,0.140971697,897.131,494.5839,1
213.23,0.143026954,901.4036,493.2215,1
213.235,0.144717709,904.9175,493.4274,1
213.24,0.146613501,908.8565,491.9728,1
213.245,0.148026473,911.7916,491.8418,1
213.25,0.149997988,915.8859,490.8121,1
213.255,0.151292458,918.5735,490.2282,1
213.26,0.152916446,921.9445,489.7006,1
213.265,0.155469643,927.2426,489.6853,1
213.27,0.156597633,929.5826,488.9017,1
213.275,0.15825971,933.0298,488.151,1
213.28,0.15933259,935.2545,488.0059,1
213.285,0.160274448,937.2072,487.6973,1
213.29,0.161215581,939.1581,486.9538,1
213.295,0.162647793,942.1264,486.9944,1
213.3,0.163411057,943.708,486.2188,1
213.305,0.164138168,945.2145,486.3978,1
213.31,0.164850787,946.6908,485.6472,1
213.315,0.165832171,948.7236,485.347,1
213.32,0.166584346,950.2814,485.2043,1
213.325,0.167102783,951.355,484.9746,1
213.33,0.167487246,952.1511,485.0626,1
213.335,0.167893033,952.9913,485.1386,1
213.34,0.168306673,953.8477,485.0379,1
213.345,0.168433708,954.1107,484.9037,1
213.35,0.168860863,954.995,484.1574,1
213.355,0.169123799,955.5393,483.8202,1
213.36,0.169227663,955.7543,483.8135,1
213.365,0.16926375,955.829,483.6612,1
213.37,0.169343799,955.9947,483.6456,1
213.375,0.169358824,956.0258,483.3769,1
213.38,0.169280852,955.8644,483.3752,1
213.385,0.16906269,955.4128,483.4855,1
213.39,0.168816374,954.9029,483.7013,1
213.395,0.168101009,953.4219,484.8747,1
213.4,0.167856424,952.9155,484.9129,1
213.405,0.167408091,951.9872,484.8102,1
213.41,0.166919906,950.9763,484.6984,1
213.415,0.166385743,949.8701,485.0557,1
213.42,0.165641656,948.329,485.4643,1
213.425,0.164787018,946.5587,485.7185,1
213.43,0.164486961,945.9371,485.5278,1
213.435,0.163165409,943.199,486.4146,1
213.44,0.162410331,941.6343,486.6235,1
213.445,0.161326641,939.3883,487.2111,1
213.45,0.160508596,937.6926,487.7894,1
213.455,0.159572683,935.7523,488.244,1
213.46,0.158158108,932.8191,488.853,1
213.465,0.156657605,929.707,488.9875,1
213.47,0.155543487,927.3958,489.4708,1
213.475,0.154287734,924.7903,489.6176,1
213.48,0.152533175,921.149,490.1123,1
213.485,0.15118875,918.3582,490.133,1
213.49,0.149943038,915.7718,490.6163,1
213.495,0.147647578,911.0046,491.5658,1
213.5,0.146231894,908.0637,491.8973,1
213.505,0.144537783,904.5436,493.341,1
213.51,0.142749027,900.8259,493.1105,1
213.515,0.140757335,896.6853,494.6556,1
213.52,0.139341136,893.7404,495.3261,1
213.525,0.137116583,889.1134,495.4934,1
213.53,0.135288654,885.3103,496.2571,1
213.535,0.132957816,880.4595,496.9099,1
213.54,0.131111219,876.6154,497.1564,1
213.545,0.129433527,873.1221,497.4916,1
213.55,0.12690008,867.8455,498.0428,1
213.555,0.124268305,862.3623,498.7472,1
213.56,0.121932054,857.4933,500.6155,1
213.565,0.119578103,852.586,500.01,1
213.57,0.117257949,847.7478,501.1987,1
213.575,0.114514739,842.0257,501.6635,1
213.58,0.112600073,838.0308,502.5384,1
213.585,0.109742432,832.0668,503.1116,1
213.59,0.106850968,826.0303,503.5073,1
213.595,0.104512731,821.1474,504.1056,1
213.6,0.101596257,815.0553,504.6186,1
213.605,0.099552405,810.7849,504.7446,1
213.61,0.09623868,803.8594,505.708,1
213.615,0.093348944,797.8182,506.0789,1
213.62,0.090713648,792.3075,507.7614,1
213.625,0.088271923,787.2004,507.9348,1
213.63,0.085021108,780.3993,508.1331,1
213.635,0.082388174,774.8895,508.8962,1
213.64,0.079141208,768.0931,509.8012,1
213.645,0.076715655,763.0149,509.9592,1
213.65,0.072975754,755.1831,510.7232,1
213.655,0.070084932,749.1279,510.7233,1
213.66,0.067489317,743.69,511.8575,1
213.665,0.063922762,736.2164,512.9991,1
213.67,0.061353198,730.8309,512.9587,1
213.675,0.057988875,723.7784,513.9861,1
213.68,0.054855507,717.2088,514.0144,1
213.685,0.051354045,709.8661,514.4046,1
213.69,0.048327286,703.5178,515.1429,1
213.695,0.045171169,696.8972,514.8589,1
213.7,0.041623303,689.4537,515.8819,1
213.705,0.038813792,683.5585,515.7509,1
213.71,0.034957262,675.4653,516.1114,1
213.715,0.032253592,669.7908,516.3381,1
213.72,0.028222794,661.33,516.5961,1
213.725,0.025343618,655.2859,517.1746,1
213.73,0.021654168,647.5402,517.2448,1
213.735,0.018103227,640.0847,517.4937,1
213.74,0.014732533,633.0072,518.2455,1
213.745,0.011636405,626.5059,517.9624,1
213.75,0.008829162,620.611,517.1181,1
213.755,0.004839114,612.2321,517.6934,1
213.76,0.001623001,605.4783,517.5784,1
213.765,-0.001774049,598.3445,517.6157,1
213.77,-0.005151451,591.252,517.7421,1
213.775,-0.008508055,584.2033,518.043,1
213.78,-0.012100819,576.6589,518.0896,1
213.785,-0.015344221,569.8484,518.3919,1
213.79,-0.018744717,562.7084,517.8958,1
213.795,-0.022196299,555.4616,517.4359,1
213.8,-0.025318038,548.9078,517.1115,1
213.805,-0.028501097,542.2258,516.9689,1
213.81,-0.032066686,534.7415,516.9549,1
213.815,-0.034915141,528.7631,517.8272,1
213.82,-0.038259333,521.745,516.9991,1
213.825,-0.041712524,514.4991,517.1655,1
213.83,-0.044500924,508.6489,516.4658,1
213.835,-0.048210626,500.8669,516.1663,1
213.84,-0.051327439,494.3297,514.8669,1
213.845,-0.054441317,487.7997,514.8473,1
213.85,-0.057761447,480.8384,515.4703,1
213.855,-0.060469607,475.1612,514.6367,1
213.86,-0.063692436,468.4063,514.4471,1
213.865,-0.066916643,461.6499,513.0766,1
213.87,-0.06986845,455.4656,513.3092,1
213.875,-0.072663832,449.6102,513.6724,1
213.88,-0.075691302,443.27,512.6362,1
213.885,-0.078645523,437.0846,512.3473,1
213.89,-0.08188892,430.2954,511.6413,1
213.895,-0.08447166,424.8904,510.8268,1
213.9,-0.087425039,418.7112,510.6862,1
213.905,-0.090563364,412.1468,509.835,1
213.91,-0.093076284,406.8919,509.3388,1
213.915,-0.09597226,400.8375,509.3845,1
213.92,-0.098682421,395.1731,508.2697,1
213.925,-0.101208264,389.8953,507.6856,1
213.93,-0.104122323,383.808,507.2529,1
213.935,-0.106011695,379.8622,506.3318,1
213.94,-0.109098821,373.4167,505.7885,1
213.945,-0.11159783,368.2007,505.547,1
213.95,-0.113526129,364.1769,504.7126,1
213.955,-0.116332645,358.3221,504.7792,1
213.96,-0.118897844,352.9724,504.2909,1
213.965,-0.12113249,348.3134,503.4168,1
213.97,-0.123228641,343.9443,502.4951,1
213.975,-0.125661983,338.8738,502.6269,1
213.98,-0.127412166,335.2278,502.0163,1
213.985,-0.12924183,331.4171,501.2203,1
213.99,-0.131428376,326.8643,500.7884,1
213.995,-0.133714869,322.1048,500.9438,1
214,-0.135275006,318.8581,500.8655,1
214.005,-0.137090241,315.0814,499.66,1
214.01,-0.138974304,311.1625,498.9729,1
214.015,-0.140575636,307.8325,498.905,1
214.02,-0.142534515,303.76,497.6541,1
214.025,-0.144015692,300.6814,497.2116,1
214.03,-0.14530492,298.0023,496.8624,1
214.035,-0.147179164,294.1084,496.4597,1
214.04,-0.148215784,291.9552,496.3904,1
214.045,-0.150055732,288.1342,495.916,1
214.05,-0.151189184,285.7809,495.3332,1
214.055,-0.152128586,283.8308,494.5732,1
214.06,-0.153237727,281.5287,493.8804,1
214.065,-0.154707351,278.479,493.8309,1
214.07,-0.155860512,276.0865,493.619,1
214.075,-0.156388698,274.9908,493.2359,1
214.08,-0.157642793,272.3896,493.1261,1
214.085,-0.158422605,270.7724,492.633,1
214.09,-0.15942606,268.6917,492.3245,1
214.095,-0.159512249,268.513,492.1634,1
214.1,-0.160267887,266.9464,491.7913,1
214.105,-0.160867795,265.7028,491.4265,1
214.11,-0.161908027,263.5467,491.3831,1
214.115,-0.162193288,262.9555,491.244,1
214.12,-0.162539267,262.2385,491.1832,1
214.125,-0.162838263,261.6189,491.0602,1
214.13,-0.16300123,261.2812,491.0635,1
214.135,-0.162872043,261.5489,490.7703,1
214.14,-0.162993991,261.2962,490.7456,1
214.145,-0.163017976,261.2465,490.7661,1
214.15,-0.163065849,261.1473,490.5908,1
214.155,-0.162993219,261.2978,490.6395,1
214.16,-0.162879716,261.533,490.8269,1
214.165,-0.161762265,263.8488,491.5348,1
214.17,-0.161519336,264.3523,491.6958,1
214.175,-0.162154348,263.0362,491.4649,1
214.18,-0.161362005,264.6784,491.4062,1
214.185,-0.160883425,265.6704,491.6348,1
214.19,-0.160189117,267.1097,491.7166,1
214.195,-0.159411495,268.7219,491.9878,1
214.2,-0.158895738,269.7913,492.6577,1
214.205,-0.15816997,271.2963,492.8233,1
214.21,-0.157536234,272.6106,493.1767,1
214.215,-0.156048749,275.696,493.7361,1
214.22,-0.154920327,278.0371,493.6709,1
214.225,-0.154113042,279.7122,493.8021,1
214.23,-0.153322482,281.3528,494.4343,1
214.235,-0.152090142,283.9106,494.9957,1
214.24,-0.150979654,286.2159,495.5165,1
214.245,-0.149504127,289.2796,496.5114,1
214.25,-0.148402404,291.5676,496.4497,1
214.255,-0.146866409,294.7581,496.7235,1
214.26,-0.145216224,298.1866,497.2957,1
214.265,-0.143535788,301.6788,498.2459,1
214.27,-0.141869806,305.1418,497.2325,1
214.275,-0.140421931,308.1521,498.7315,1
214.28,-0.1387651,311.5976,498.7443,1
214.285,-0.136714535,315.863,499.4959,1
214.29,-0.134984981,319.4616,500.6674,1
214.295,-0.133471366,322.6116,500.7658,1
214.3,-0.131320494,327.0889,500.8889,1
214.305,-0.129491584,330.897,501.438,1
214.31,-0.127238907,335.5887,502.0677,1
214.315,-0.125464523,339.2852,502.3968,1
214.32,-0.122985611,344.4508,503.3112,1
214.325,-0.12084731,348.9079,503.7174,1
214.33,-0.118686785,353.4125,504.3128,1
214.335,-0.116267107,358.4588,504.6625,1
214.34,-0.113264305,364.7232,504.58,1
214.345,-0.111425139,368.5611,505.6851,1
214.35,-0.108789367,374.0627,505.9971,1
214.355,-0.105678497,380.558,506.6576,1
214.36,-0.103681613,384.7285,507.5035,1
214.365,-0.100153063,392.1,508.1443,1
214.37,-0.097942658,396.7191,508.3011,1
214.375,-0.092175326,408.7758,510.1335,1
214.38,-0.08997167,413.3843,510.3224,1
214.385,-0.086965531,419.6725,510.7599,1
214.39,-0.084206718,425.4448,510.7561,1
214.395,-0.081844915,430.3875,512.037,1
214.4,-0.078893482,436.5655,512.0555,1
214.405,-0.075496125,443.6787,512.5828,1
214.41,-0.072937271,449.0375,513.6845,1
214.415,-0.069656936,455.9087,513.4181,1
214.42,-0.066986228,461.5041,513.4051,1
214.425,-0.06356222,468.6792,514.5537,1
214.43,-0.060375101,475.3593,514.6235,1
214.435,-0.057435096,481.5226,515.6357,1
214.44,-0.054131528,488.4493,515.524,1
214.445,-0.050879139,495.2699,516.4269,1
214.45,-0.048007343,501.2933,515.5919,1
214.455,-0.044666089,508.3024,515.9565,1
214.46,-0.041537944,514.8654,516.2647,1
214.465,-0.038162882,521.9474,517.3905,1
214.47,-0.034982944,528.6208,517.1554,1
214.475,-0.031562859,535.799,517.079,1
214.48,-0.028280722,542.6884,517.0563,1
214.485,-0.025025326,549.5223,517.2999,1
214.49,-0.021885985,556.1131,517.3816,1
214.495,-0.01869547,562.8118,517.4122,1
214.5,-0.015329124,569.8801,518.4031,1
214.505,-0.011235522,578.4759,518.2699,1
214.51,-0.008414433,584.3999,518.0151,1
214.515,-0.004831162,591.9246,517.4361,1
214.52,-0.001389143,599.1528,517.3566,1
214.525,0.001800096,605.8502,517.2137,1
214.53,0.005089832,612.7586,517.1213,1
214.535,0.00833362,619.5704,517.3622,1
214.54,0.011741794,626.7272,517.6823,1
214.545,0.015609396,634.8484,516.9862,1
214.55,0.018645176,641.2226,517.7498,1
214.555,0.021935426,648.1307,516.7455,1
214.56,0.025477947,655.5679,517.4001,1
214.565,0.028536492,661.9885,516.2935,1
214.57,0.032431066,670.1633,516.1642,1
214.575,0.035070998,675.704,516.4876,1
214.58,0.038886514,683.7111,515.8175,1
214.585,0.041660621,689.532,515.9885,1
214.59,0.045323087,697.2159,514.9385,1
214.595,0.048019834,702.8729,514.0876,1
214.6,0.051246094,709.6397,513.8166,1
214.605,0.055121957,717.7675,514.0541,1
214.61,0.061308734,730.7377,512.9921,1
214.615,0.064056703,736.4971,513.2065,1
214.62,0.067136566,742.9509,512.3771,1
214.625,0.070337459,749.6569,511.7661,1
214.63,0.07307287,755.3865,511.0366,1
214.635,0.076036103,761.592,510.4496,1
214.64,0.079089666,767.9852,510.0586,1
214.645,0.082249514,774.5993,509.1342,1
214.65,0.085107993,780.5811,508.6455,1
214.655,0.088393397,787.4545,508.0576,1
214.66,0.090720294,792.3214,507.7374,1
214.665,0.093370036,797.8623,506.157,1
214.67,0.096345269,804.0822,505.6401,1
214.675,0.099026481,809.6859,505.6985,1
214.68,0.101658148,815.1846,504.8065,1
214.685,0.104419988,820.9537,504.4656,1
214.69,0.106925536,826.186,503.6762,1
214.695,0.109266773,831.0739,503.0645,1
214.7,0.112313981,837.4338,502.23,1
214.705,0.114514164,842.0245,501.6366,1
214.71,0.116998121,847.2059,500.8268,1
214.715,0.119640117,852.7153,500.0046,1
214.72,0.12188643,857.3982,500.0573,1
214.725,0.124006721,861.8172,498.4919,1
214.73,0.126786165,867.6082,498.5397,1
214.735,0.128488057,871.1531,497.3818,1
214.74,0.131339899,877.0915,497.0788,1
214.745,0.132897906,880.3348,496.7853,1
214.75,0.134745809,884.1807,495.6899,1
214.755,0.136638589,888.119,495.6129,1
214.76,0.138526573,892.0463,494.6161,1
214.765,0.140580782,896.3182,494.3198,1
214.77,0.14231746,899.9288,493.5114,1
214.775,0.144351221,904.1559,493.2247,1
214.78,0.1466897,909.0148,491.9543,1
214.785,0.147602902,910.9118,492.0362,1
214.79,0.149223671,914.278,491.5035,1
214.795,0.150835347,917.6245,490.5156,1
214.8,0.152256878,920.5755,490.5467,1
214.805,0.153787911,923.7531,489.616,1
214.81,0.154878878,926.0169,489.9474,1
214.815,0.157690769,931.8499,488.3146,1
214.82,0.158873024,934.3016,488.1057,1
214.825,0.159685691,935.9866,487.727,1
214.83,0.160575263,937.8308,487.6973,1
214.835,0.16179546,940.36,486.8971,1
214.84,0.162852933,942.5515,486.4834,1
214.845,0.163383837,943.6516,486.5408,1
214.85,0.163947079,944.8186,486.5639,1
214.855,0.164908136,946.8096,485.3764,1
214.86,0.165911884,948.8887,484.7848,1
214.865,0.16654393,950.1977,484.7637,1
214.87,0.167099162,951.3475,485.0038,1
214.875,0.167537521,952.2552,485.2204,1
214.88,0.167937033,953.0824,485.3184,1
214.885,0.168249147,953.7286,485.2919,1
214.89,0.168442257,954.1284,485.3097,1
214.895,0.168596538,954.4478,485.207,1
214.9,0.168576927,954.4072,485.0074,1
214.905,0.168617212,954.4906,484.931,1
214.91,0.168613251,954.4824,484.9324,1
